Porifera			
			
		Oxyurella 	
		Oxyurella 	tenuicaudis
		Paralona	
		Paralona	pigra
		Phreatalona	
		Phreatalona	protzi
		Pleuroxus 	
		Pleuroxus 	aduncus
		Pleuroxus 	denticulatus
		Pleuroxus 	laevis
		Pleuroxus 	trigonellus
		Pleuroxus 	truncatus
		Pleuroxus 	uncinatus
		Pseudochydorus 	
		Pseudochydorus 	globosus
		Rhynchotalona 	
		Rhynchotalona 	falcata
		Tretocephala 	
		Tretocephala 	ambigua
	Ophryoxidae		
		Ophryoxus 	
		Ophryoxus 	gracilis
	Acantholeberidae		
		Acantholeberis 	
		Acantholeberis 	curvirostris
	Macrothricidae		
		Drepanothrix 	
		Drepanothrix 	dentata
		Lathonura 	
		Lathonura 	rectirostris
		Macrothrix 	
		Macrothrix 	hirsuticornis
		Macrothrix 	laticornis
		Macrothrix 	rosea
		Streblocerus 	
		Streblocerus 	serricaudatus
	Onychopoda		
	Polyphemidae		
		Polyphemus 	
		Polyphemus 	pediculus
	Cercopagidae		
		Bythotrephes 	
		Bythotrephes 	longimanus
Ostracoda			
			
	Cytheracea		
	Limnocytheridae		
		Limnocythere	
		Limnocythere	inopinata
		Limnocythere	sancti-patricii
		Metacypris	
		Metacypris	cordata
	Cytherideidae		
		Cytherissa	
		Cytherissa	lacustris
		Cyprideis	
		Cyprideis	torosa
	Darwinulacea		
	Darwinulidae		
		Darwinula	
		Darwinula	stevensoni
		Cavernocypris	
		Cavernocypris	subterranea
	Cypridacea		
	Ilyocyprididae		
		Ilyocypris	
		Ilyocypris	biplicata
		Ilyocypris	bradyi
		Ilyocypris	decipiens
		Ilyocypris	getica
		Ilyocypris	gibba
		Ilyocypris	inermis
		Ilyocypris	monstrifica
	Candonidae		
		Candonopsis	
		Candonopsis	kingsleii
		Paracandona	
		Paracandona	euplectella
		Pseudocandona	
		Pseudocandona	elongata
		Candona	
		Candona (Cryptocandona)	
		Candona (Cryptocandona)	reducta
		Candona (Cryptocandona)	vavrai
		Candona (Candona)	
		Candona (Candona)	angulata
		Candona (Candona)	candida
		Candona (Candona)	neglecta
		Candona (Candona)	weltneri
		Candona (Typhlocypris)	
		Candona (Typhlocypris)	compressa
		Candona (Typhlocypris)	insculpta
		Candona (Typhlocypris)	lobipes
		Candona (Typhlocypris)	marchica
		Candona (Typhlocypris)	parallela
		Candona (Typhlocypris)	pratensis
		Candona (Typhlocypris)	rostrata
		Candona (Typhlocypris)	sarsi
		Candona (Typhlocypris)	stagnalis
		Candona (Fabaeformiscandona)	
		Candona (Fabaeformiscandona)	fabaeformis
		Candona (Eucandona)	
		Candona (Eucandona)	acuminata
		Candona (Eucandona)	caudata
		Candona (Eucandona)	hyalina
		Candona (Eucandona)	protzi
		Cyclocypris	
		Cyclocypris	globosa
		Cyclocypris	laevis
		Cyclocypris	ovum
		Cyclocypris	serena
		Cypria	
		Cypria	exsculpta
		Cypria	ophthalmica
	Notodromatidae		
		Notodromas	
		Notodromas	monacha
		Cyprois	
		Cyprois	marginata
	Cyprididae		
		Scottia	
		Scottia	pseudobrowniana
		Heterocypris	
		Heterocypris	incongruens
		Heterocypris	salina
		Eucypris	
		Eucypris	anglica
		Eucypris	clavata
		Eucypris	crassa
		Eucypris	elliptica
		Eucypris	lilljeborgi
		Eucypris	lutaria
		Eucypris	ornata
		Eucypris	pigra
		Eucypris	virens
		Eucypris	zenkeri
		Bradleycypris	
		Bradleycypris	affinis
		Bradleycypris	fuscatus
		Bradleycypris	hirsutus
		Bradleycypris	obliquus
		Isocypris	
		Isocypris	beauchampi
		Herpetocypris	
		Herpetocypris	agilis
		Herpetocypris	brevicaudata
		Herpetocypris	chevreuxi
		Herpetocypris	intermedia
		Herpetocypris	palpiger
		Herpetocypris	reptans
		Psychrodromus	
		Psychrodromus	olivaceus
		Psychrodromus	robertsoni
		Cypris	
		Cypris	bispinosa
		Cypris	pubera
		Dolerocypris	
		Dolerocypris	fasciata
	Cypridopsidae		
		Potamocypris	
		Potamocypris	dianae
		Potamocypris	fallax
		Potamocypris	fulva
		Potamocypris	pallida
		Potamocypris	similis
		Potamocypris	variegata
		Potamocypris	villosa
		Potamocypris	wolfi
		Cypridopsis	
		Cypridopsis	aculeata
		Cypridopsis	hartwigi
		Cypridopsis	helvetica
		Cypridopsis	newtoni
		Cypridopsis	obesa
		Cypridopsis	vidua
		Cypridopsis	bamberi
Copepoda			
			
	Calanoida		
	Centropagidae		
		Centropages	
		Centropages	hamatus
		Limnocalanus	
		Limnocalanus	macrurus
	Acartiidae		
		Acartia	
		Acartia	bifilosa
		Acartia	clausi
		Acartia	discaudata
	Diaptomidae		
		Diaptomus	
		Diaptomus	castor
		Diaptomus	cyaneus
		Eudiaptomus	
		Eudiaptomus	gracilis
		Eudiaptomus	vulgaris
		Arctodiaptomus	
		Arctodiaptomus (Arctodiaptomus)	
		Arctodiaptomus (Arctodiaptomus)	laticeps
		Arctodiaptomus (Arctodiaptomus)	wierzejskii
		Arctodiaptomus (Rhabdodiaptomus)	
		Arctodiaptomus (Rhabdodiaptomus)	alpinus
		Mixodiaptomus	
		Mixodiaptomus	laciniatus
	Temoridae		
		Eurytemora	
		Eurytemora	affinis
		Eurytemora	americana
		Eurytemora	velox
	Cyclopoida		
	Cyclopinidae		
		Cyclopina	
		Cyclopina	norvegica
		Cyclopina	esilis
		Muceddina	
		Muceddina	multispinosa
	Cyclopidae		
		Halicyclops	
		Halicyclops	magniceps
		Halicyclops	neglectus
		Macrocyclops	
		Macrocyclops	albidus
		Macrocyclops	distinctus
		Macrocyclops	fuscus
		Eucyclops	
		Eucyclops	macruroides
		Eucyclops	macrurus
		Eucyclops	serrulatus
		Eucyclops	speratus
		Tropocyclops	
		Tropocyclops	prasinus
		Paracyclops	
		Paracyclops	affinis
		Paracyclops	fimbriatus
		Paracyclops	poppei
		Paracyclops	chiltoni
		Ectocyclops	
		Ectocyclops	phaleratus
		Cyclops	
		Cyclops	abyssorum
		Cyclops	furcifer
		Cyclops	strenuus
		Cyclops	vicinus
		Cyclops	singularis
		Acanthocyclops	
		Acanthocyclops	sensitivus
		Acanthocyclops	venustus
		Acanthocyclops	vernalis
		Acanthocyclops	robustus
		Graeteriella	
		Graeteriella	unisetigera
		Mesocyclops	
		Mesocyclops	leuckarti
		Microcyclops	
		Microcyclops	rubellus
		Microcyclops	varicans
		Speocyclops	
		Speocyclops	demetiensis
		Megacyclops	
		Megacyclops	gigas
		Megacyclops	latipes
		Megacyclops	viridis
		Diacyclops	
		Diacyclops	bicuspidatus
		Diacyclops	bisetosus
		Diacyclops	crassicaudis
		Diacyclops	languidoides
		Diacyclops	languidus
		Diacyclops	nanus
		Thermocyclops	
		Thermocyclops	crassus
		Thermocyclops	dybowskii
		Metacyclops	
		Metacyclops	gracilis
		Metacyclops	minutus
		Cryptocyclops	
		Cryptocyclops	bicolor
	Lernaeidae		
		Lernaea	
		Lernaea	cyprinacea
	Harpacticoida		
	Phyllognathopodidae		
		Phyllognathopus	
		Phyllognathopus	viguieri
	D'arcythompsoniidae		
		Leptocaris	
		Leptocaris	brevicornis
	Ameiridae		
		Nitokra	
		Nitokra	hibernica
		Nitokra	lacustris
		Nitokra	spinipes
		Nitokra	typica
	Canthocamptidae		
		Canthocamptus	
		Canthocamptus	staphylinus
		Canthocamptus	microstaphylinus
		Mesochra	
		Mesochra	aestuarii
		Mesochra	lilljeborgi
		Mesochra	rapiens
		Attheyella	
		Attheyella (Attheyella)	
		Attheyella (Attheyella)	crassa
		Attheyella (Brehmiella)	
		Attheyella (Brehmiella)	dentata
		Attheyella (Brehmiella)	trispinosa
		Attheyella (Brehmiella)	wulmeri
		Attheyella (Elaphoidella)	
		Attheyella (Elaphoidella)	bidens
		Attheyella (Elaphoidella)	gracilis
		Maraenobiotus	
		Maraenobiotus	vejdovskyi
		Epactophanes	
		Epactophanes	richardi
		Moraria	
		Moraria	arboricola
		Moraria	brevipes
		Moraria	duthiei
		Moraria	mrazeki
		Moraria	poppei
		Moraria	sphagnicola
		Moraria	varica
		Bryocamptus	
		Bryocamptus (Bryocamptus)	
		Bryocamptus (Bryocamptus)	minutus
		Bryocamptus (Rheocamptus)	
		Bryocamptus (Rheocamptus)	pygmaeus
		Bryocamptus (Rheocamptus)	typhlops
		Bryocamptus (Rheocamptus)	weberi
		Bryocamptus (Rheocamptus)	zschokkei
		Bryocamptus (Arcticocamptus)	
		Bryocamptus (Arcticocamptus)	cuspidatus
		Bryocamptus (Arcticocamptus)	rhaeticus
		Bryocamptus (Limnocamptus)	
		Bryocamptus (Limnocamptus)	echinatus
		Bryocamptus (Limnocamptus)	praegeri
		Paracamptus	
		Paracamptus	schmeili
	Parastenocarididae		
		Parastenocaris	
		Parastenocaris	phyllura
		Parastenocaris	vicesima
	Laophontidae		
		Onychocamptus	
		Onychocamptus	mohammed
	Cletodidae		
		Nannopus	
		Nannopus	palustris
	Tachidiidae		
		Tachidius	
		Tachidius	discipes
		Tachidius	incisipes
		Microarthridion	
		Microarthridion	littorale
	Poecilostomatoida		
	Ergasilidae		
		Ergasilus	
		Ergasilus	briani
		Ergasilus	gibbus
		Ergasilus	sieboldi
		Ergasilus	lizae
		Neoergasilus	
		Neoergasilus	japonicus
		Thersitina	
		Thersitina	gasterostei
		Paraergasilus	
		Paraergasilus	longidigitus
	Siphonostomatoida		
	Caligidae		
		Lepeophtheirus	
		Lepeophtheirus	salmonis
		Caligus	
		Caligus	pageti
	Dichelesthiidae		
		Dichelesthium	
		Dichelesthium	oblongum
	Lernaeopodidae		
		Tracheliastes	
		Tracheliastes	polycolpus
		Tracheliastes	maculatus
		Achtheres	
		Achtheres	percarum
		Salmincola	
		Salmincola	edwardsii
		Salmincola	gordoni
		Salmincola	salmoneus
		Salmincola	thymalli
		Clavellisa	
		Clavellisa	emarginata
Branchiura			
			
			
		Argulus	
		Argulus	coregoni
		Argulus	foliaceus
Bathynellacea			
			
			
		Bathynella	
		Bathynella	natans
		Antrobathynella	
		Antrobathynella	stammeri
Decapoda			
			
	Natantia		
	Palaemonidae		
		Palaemonetes	
		Palaemonetes	varians
		Palaemon	
		Palaemon	longirostris
	Crangonidae		
		Crangon	
		Crangon	crangon
	Brachyura		
	Grapsidae		
		Eriocheir	
		Eriocheir	sinensis
	Astacura		
	Astacidae		
		Austropotamobius	
		Austropotamobius	pallipes
		Astacus	
		Astacus	astacus
		Astacus	leptodactylus
		Pacifastacus	
		Pacifastacus	leniusculus
	Cambaridae		
		Procambarus	
		Procambarus	clarkii
		Orconectes	
		Orconectes	limosus
Mysidacea			
			
	Mysida		
	Mysidae		
		Mysis	
		Mysis	relicta
		Neomysis	
		Neomysis	integer
		Hemimysis	
		Hemimysis	anomala
Isopoda			
			
	Aselloidea		
	Asellidae		
		Asellus	
		Asellus	aquaticus
		Proasellus	
		Proasellus	cavaticus
		Proasellus	meridianus
		Caecidotea	
		Caecidotea	communis
	Paraselloidea		
	Janiridae		
		Jaera	
		Jaera	nordmanni
	Sphaeromatidae		
		Sphaeroma	
		Sphaeroma	hookeri
		Sphaeroma	rugicauda
Amphipoda			
			
	Gammaroidea		
	Corophiidae		
		Corophium	
		Corophium	curvispinum
		Corophium	insidiosum
		Corophium	lacustre
		Corophium	multisetosum
		Corophium	volutator
		Corophium	multisetosum group
	Talitridae		
		Orchestia	
		Orchestia	cavimana
	Crangonyctidae		
		Crangonyx	
		Crangonyx	pseudogracilis
		Crangonyx	subterraneus
	Gammaridae		
		Echinogammarus	
		Echinogammarus	berilloni
		Gammarus	
		Gammarus	chevreuxi
		Gammarus	duebeni
		Gammarus	lacustris
		Gammarus	locusta
		Gammarus	oceanicus
		Gammarus	pulex
		Gammarus	salinus
		Gammarus	tigrinus
		Gammarus	zaddachi
		Dikerogammarus	
		Dikerogammarus	villosus
	Niphargidae		
		Niphargus	
		Niphargus	aquilex
		Niphargus	fontanus
		Niphargus	kochianus
		Niphargus	wexfordensis
		Niphargus	glenniei
		Microniphargus	
		Microniphargus	leruthi
	Gammaridae (including Crangonyctidae and Niphargidae)		
Chilopoda			
			
	Geophilomorpha		
	Geophilidae		
		Strigamia	
		Strigamia	maritima
Collembola			
			
	Entomobryomorpha		
	Isotomidae		
		Proisotoma	
		Proisotoma	buddenbrocki
		Desoria	
		Desoria	infuscata
		Isotoma	
		Isotoma	viridis
		Agrenia	
		Agrenia	bidenticulata
		Isotomurus	
		Isotomurus	alticolus
		Isotomurus	palustris
		Isotomurus	antennalis
		Ballistura	
		Ballistura	borealis
		Ballistura	schoetti
		Pachyotoma	
		Pachyotoma	crassicauda
	Symphypleona		
	Sminthurididae		
		Sminthurides	
		Sminthurides	aquaticus
		Sminthurides	cruciatus
		Sminthurides	malmgreni
		Sminthurides	parvulus
		Sminthurides	schoetti
		Sminthurides	signatus
		Stenacidia	
		Stenacidia	violacea
	Bourletiellidae		
		Heterosminthurus	
		Heterosminthurus	insignis
		Heterosminthurus	novemlineatus
	Poduromorpha		
	Hypogastruridae		
		Hypogastrura	
		Hypogastrura	viatica
	Neanuridae		
		Anurida	
		Anurida	tullbergi
	Poduridae		
		Podura	
		Podura	aquatica
Ephemeroptera			
			
	Baetoidea		
	Siphlonuridae		
		Siphlonurus	
		Siphlonurus	alternatus
		Siphlonurus	armatus
		Siphlonurus	lacustris
	Baetidae		
		Baetis	
		Baetis	buceratus
		Baetis	fuscatus
		Baetis	rhodani
		Baetis	scambus
		Baetis	vernus
		Baetis	scambus group
		Centroptilum	
		Centroptilum	luteolum
		Cloeon	
		Cloeon	dipterum
		Cloeon	simile
		Procloeon	
		Procloeon	bifidum
		Procloeon	pennulatum
		Alainites	
		Alainites	muticus
		Labiobaetis	
		Labiobaetis	atrebatinus
		Nigrobaetis	
		Nigrobaetis	digitatus
		Nigrobaetis	niger
		Centroptilum	group
		Baetis	group
	Heptageniidae		
		Rhithrogena	
		Rhithrogena	germanica
		Rhithrogena	semicolorata
		Heptagenia	
		Heptagenia	longicauda
		Heptagenia	sulphurea
		Ecdyonurus	
		Ecdyonurus	dispar
		Ecdyonurus	insignis
		Ecdyonurus	torrentis
		Ecdyonurus	venosus
		Electrogena	
		Electrogena	affinis
		Electrogena	lateralis
		Kageronia	
		Kageronia	fuscogrisea
		Heptagenia	group
	Ameletidae		
		Ameletus	
		Ameletus	inopinatus
	Arthropleidae		
		Arthroplea	
		Arthroplea	congener
	Heptageniidae (including Arthropleidae)		
	Siphlonuridae (including Ameletidae)		
	Leptophlebioidea		
	Leptophlebiidae		
		Leptophlebia	
		Leptophlebia	marginata
		Leptophlebia	vespertina
		Paraleptophlebia	
		Paraleptophlebia	cincta
		Paraleptophlebia	submarginata
		Paraleptophlebia	werneri
		Habrophlebia	
		Habrophlebia	fusca
	Ephemeroidea		
	Potamanthidae		
		Potamanthus	
		Potamanthus	luteus
	Ephemeridae		
		Ephemera	
		Ephemera	danica
		Ephemera	lineata
		Ephemera	vulgata
	Ephemerelloidea		
	Ephemerellidae		
		Ephemerella	
		Ephemerella	notata
		Serratella	
		Serratella	ignita
	Caenoidea		
	Caenidae		
		Brachycercus	
		Brachycercus	harrisellus
		Caenis	
		Caenis	horaria
		Caenis	luctuosa
		Caenis	macrura
		Caenis	rivulorum
		Caenis	robusta
		Caenis	beskidensis
		Caenis	pseudorivulorum
		Caenis	pusilla
		Caenis	pseudorivulorum group
		Caenis	luctuosa group
Plecoptera			
			
	Filipalpia		
	Taeniopterygidae		
		Taeniopteryx	
		Taeniopteryx	nebulosa
		Rhabdiopteryx	
		Rhabdiopteryx	acuminata
		Brachyptera	
		Brachyptera	putata
		Brachyptera	risi
	Nemouridae		
		Protonemura	
		Protonemura	meyeri
		Protonemura	montana
		Protonemura	praecox
		Amphinemura	
		Amphinemura	standfussi
		Amphinemura	sulcicollis
		Nemurella	
		Nemurella	pictetii
		Nemoura	
		Nemoura	avicularis
		Nemoura	cambrica
		Nemoura	cinerea
		Nemoura	dubitans
		Nemoura	erratica
		Nemoura	cambrica group
	Leuctridae		
		Leuctra	
		Leuctra	fusca
		Leuctra	geniculata
		Leuctra	hippopus
		Leuctra	inermis
		Leuctra	moselyi
		Leuctra	nigra
	Capniidae		
		Capnia	
		Capnia	atra
		Capnia	bifrons
		Capnia	vidua
	Setipalpia		
	Perlodidae		
		Isogenus	
		Isogenus	nubecula
		Perlodes	
		Perlodes	microcephalus
		Diura	
		Diura	bicaudata
		Isoperla	
		Isoperla	grammatica
		Isoperla	obscura
	Perlidae		
		Dinocras	
		Dinocras	cephalotes
		Perla	
		Perla	bipunctata
	Chloroperlidae		
		Chloroperla	
		Chloroperla	tripunctata
		Xanthoperla	
		Xanthoperla	apicalis
		Siphonoperla	
		Siphonoperla	torrentium
		Chloroperla	group
Odonata			
			
	Zygoptera		
	Platycnemididae		
		Platycnemis	
		Platycnemis	pennipes
	Coenagrionidae		
		Pyrrhosoma	
		Pyrrhosoma	nymphula
		Ischnura	
		Ischnura	elegans
		Ischnura	pumilio
		Enallagma	
		Enallagma	cyathigerum
		Coenagrion	
		Coenagrion	armatum
		Coenagrion	hastulatum
		Coenagrion	lunulatum
		Coenagrion	mercuriale
		Coenagrion	puella
		Coenagrion	pulchellum
		Coenagrion	scitulum
		Coenagrion	puella group
		Ceriagrion	
		Ceriagrion	tenellum
		Erythromma	
		Erythromma	najas
		Erythromma	viridulum
	Lestidae		
		Lestes	
		Lestes	dryas
		Lestes	sponsa
		Lestes	barbarus
		Lestes	viridis
		Sympecma	
		Sympecma	fusca
	Calopterygidae		
		Calopteryx	
		Calopteryx	splendens
		Calopteryx	virgo
	Anisoptera		
	Gomphidae		
		Gomphus	
		Gomphus	vulgatissimus
		Gomphus	flavipes
	Cordulegastridae		
		Cordulegaster	
		Cordulegaster	boltonii
	Aeshnidae		
		Brachytron	
		Brachytron	pratense
		Aeshna	
		Aeshna	caerulea
		Aeshna	cyanea
		Aeshna	grandis
		Aeshna	isosceles
		Aeshna	juncea
		Aeshna	mixta
		Aeshna	affinis
		Aeshna	mixta group
		Anax	
		Anax	imperator
		Anax	junius
		Anax	parthenope
		Hemianax	
		Hemianax	ephippiger
	Corduliidae		
		Cordulia	
		Cordulia	aenea
		Somatochlora	
		Somatochlora	arctica
		Somatochlora	metallica
		Oxygastra	
		Oxygastra	curtisii
	Libellulidae		
		Orthetrum	
		Orthetrum	cancellatum
		Orthetrum	coerulescens
		Libellula	
		Libellula	depressa
		Libellula	fulva
		Libellula	quadrimaculata
		Sympetrum	
		Sympetrum	flaveolum
		Sympetrum	fonscolombii
		Sympetrum	nigrescens
		Sympetrum	sanguineum
		Sympetrum	danae
		Sympetrum	striolatum
		Sympetrum	vulgatum
		Sympetrum	meridionale
		Sympetrum	pedemontanum
		Leucorrhinia	
		Leucorrhinia	dubia
		Crocothemis	
		Crocothemis	erythraea
		Pantala	
		Pantala	flavescens
Hemiptera			
			
	Hebroidea		
	Mesoveliidae		
		Mesovelia	
		Mesovelia	furcata
	Hebridae		
		Hebrus	
		Hebrus (Hebrus)	
		Hebrus (Hebrus)	pusillus
		Hebrus (Hebrusella)	
		Hebrus (Hebrusella)	ruficeps
	Gerroidea		
	Hydrometridae		
		Hydrometra	
		Hydrometra	gracilenta
		Hydrometra	stagnorum
	Veliidae		
		Velia	
		Velia (Plesiovelia)	
		Velia (Plesiovelia)	caprai
		Velia (Plesiovelia)	saulii
		Microvelia	
		Microvelia	pygmaea
		Microvelia	reticulata
		Microvelia	buenoi
	Gerridae		
		Gerris	
		Gerris	argentatus
		Gerris	costae
		Gerris	gibbifer
		Gerris	lacustris
		Gerris	lateralis
		Gerris	odontogaster
		Gerris	thoracicus
		Limnoporus	
		Limnoporus	rufoscutellatus
		Aquarius	
		Aquarius	najas
		Aquarius	paludum
		Gerris	group
	Nepoidea		
	Nepidae		
		Nepa	
		Nepa	cinerea
		Ranatra	
		Ranatra	linearis
	Naucoroidea		
	Naucoridae		
		Ilyocoris	
		Ilyocoris	cimicoides
		Naucoris	
		Naucoris	maculatus
	Aphelocheiridae		
		Aphelocheirus	
		Aphelocheirus	aestivalis
	Notonectoidea		
	Notonectidae		
		Notonecta	
		Notonecta	glauca
		Notonecta	maculata
		Notonecta	obliqua
		Notonecta	viridis
	Pleidae		
		Plea	
		Plea	minutissima
	Corixoidea		
	Corixidae		
		Micronecta	
		Micronecta (Dichaetonecta)	
		Micronecta (Dichaetonecta)	scholtzi
		Micronecta (Micronecta)	
		Micronecta (Micronecta)	minutissima
		Micronecta (Micronecta)	poweri
		Micronecta (Micronecta)	griseola
		Cymatia	
		Cymatia	bonsdorffii
		Cymatia	coleoptrata
		Cymatia	rogenhoferi
		Glaenocorisa	
		Glaenocorisa	propinqua
		Callicorixa	
		Callicorixa	praeusta
		Callicorixa	wollastoni
		Corixa	
		Corixa	affinis
		Corixa	dentipes
		Corixa	panzeri
		Corixa	punctata
		Corixa	iberica
		Hesperocorixa	
		Hesperocorixa	castanea
		Hesperocorixa	linnaei
		Hesperocorixa	moesta
		Hesperocorixa	sahlbergi
		Arctocorisa	
		Arctocorisa	carinata
		Arctocorisa	germari
		Sigara	
		Sigara (Sigara)	
		Sigara (Sigara)	dorsalis
		Sigara (Sigara)	striata
		Sigara (Subsigara)	
		Sigara (Subsigara)	distincta
		Sigara (Subsigara)	falleni
		Sigara (Subsigara)	fallenoidea
		Sigara (Subsigara)	fossarum
		Sigara (Subsigara)	scotti
		Sigara (Subsigara)	iactans
		Sigara (Subsigara)	longipalis
		Sigara (Vermicorixa)	
		Sigara (Vermicorixa)	lateralis
		Sigara (Pseudovermicorixa)	
		Sigara (Pseudovermicorixa)	nigrolineata
		Sigara (Retrocorixa)	
		Sigara (Retrocorixa)	limitata
		Sigara (Retrocorixa)	semistriata
		Sigara (Retrocorixa)	venusta
		Sigara (Halicorixa)	
		Sigara (Halicorixa)	selecta
		Sigara (Halicorixa)	stagnalis
	Corixinae		
		Paracorixa	
		Paracorixa	concinna
Hymenoptera			
			
	Ichneumonoidea		
	Ichneumonidae		
		Agriotypus	
		Agriotypus	armatus
		Hemiteles	
		Hemiteles	bipunctator
		Hemiteles	maricesca
		Hemiteles	rubropleuralis
		Hemiteles	similis
		Gelis	
		Gelis	cinctus
		Eriplanus	
		Bathythrix	
		Bathythrix	argentata
		Phygadeuon	
		Phygadeuon	vexator
		Rhembobius	
		Rhembobius	perscrutator
		Scambus	
		Sulcarius	
		Sulcarius	biannulatus
		Endromopoda	
		Endromopoda	arundinator
	Braconidae		
		Microgaster	
		Ademon	
		Ademon	decrescens
		Syncrasis	
		Syncrasis	fucicola
		Chaenusa	
		Chaenusa	conjugens
		Chaenusa	limoniadum
		Chaenusa	naiadum
		Chaenusa	nereidum
		Coelinius	
		Coelinius	podagrica
		Dacnusa	
		Dacnusa	discolor
		Dacnusa	temula
		Chorebus	
		Chorebus	longicornis
		Chorebus	striola
		Chorebus	uliginosus
		Hygroplitis	
		Hygroplitis	rugulosus
	Chalcidoidea		
	Chalcididae		
		Chalcis	
		Chalcis	biguttata
		Chalcis	myrifex
		Chalcis	sispes
	Pteromalidae		
		Gyrinophagus	
		Gyrinophagus	aper
		Urolepis	
		Urolepis	maritima
		Cyrtogaster	
		Cyrtogaster	clavicornis
	Eulophidae		
		Mestocharis	
		Mestocharis	bimacularis
	Mymaridae		
		Caraphractus	
		Caraphractus	cinctus
		Litus	
		Litus	cynipseus
		Anagrus	
		Anagrus	incarnatus
	Trichogrammatidae		
		Prestwichia	
		Prestwichia	aquatica
	Proctotrupoidea		
	Ceraphronidae		
		Dendrocerus	
		Dendrocerus	aphidum
	Diapriidae		
		Paramesius	
		Paramesius	rufipes
		Diapria	
		Diapria	conica
	Scelionidae		
		Thoron	
		Thoron	metallicus
	Cynipoidea		
	Figitidae		
		Kleidotoma	
		Kleidotoma	halophila
		Kleidotoma	subaptera
Coleoptera			
			
	Caraboidea		
	Haliplidae		
		Brychius	
		Brychius	elevatus
		Peltodytes	
		Peltodytes	caesus
		Haliplus	
		Haliplus (Haliplus)	
		Haliplus (Haliplus)	confinis
		Haliplus (Haliplus)	obliquus
		Haliplus (Haliplus)	varius
		Haliplus (Neohaliplus)	
		Haliplus (Neohaliplus)	lineatocollis
		Haliplus (Haliplinus)	
		Haliplus (Haliplinus)	apicalis
		Haliplus (Haliplinus)	fluviatilis
		Haliplus (Haliplinus)	furcatus
		Haliplus (Haliplinus)	heydeni
		Haliplus (Haliplinus)	immaculatus
		Haliplus (Haliplinus)	lineolatus
		Haliplus (Haliplinus)	ruficollis
		Haliplus (Haliplinus)	sibiricus
		Haliplus	ruficollis group
		Haliplus (Liaphlus)	
		Haliplus (Liaphlus)	flavicollis
		Haliplus (Liaphlus)	fulvus
		Haliplus (Liaphlus)	laminatus
		Haliplus (Liaphlus)	mucronatus
		Haliplus (Liaphlus)	variegatus
	Paelobiidae		
		Hygrobia	
		Hygrobia	hermanni
	Noteridae		
		Noterus	
		Noterus	clavicornis
		Noterus	crassicornis
	Dytiscidae		
		Laccophilus	
		Laccophilus	hyalinus
		Laccophilus	minutus
		Laccophilus	poecilus
		Hydrovatus	
		Hydrovatus	clypealis
		Hydrovatus	cuspidatus
		Hyphydrus	
		Hyphydrus	ovatus
		Hyphydrus	aubei
		Hydroglyphus	
		Hydroglyphus	geminus
		Bidessus	
		Bidessus	minutissimus
		Bidessus	unistriatus
		Hygrotus	
		Hygrotus (Hygrotus)	
		Hygrotus (Hygrotus)	decoratus
		Hygrotus (Hygrotus)	inaequalis
		Hygrotus (Hygrotus)	quinquelineatus
		Hygrotus (Hygrotus)	versicolor
		Hygrotus (Coelambus)	
		Hygrotus (Coelambus)	confluens
		Hygrotus (Coelambus)	impressopunctatus
		Hygrotus (Coelambus)	nigrolineatus
		Hygrotus (Coelambus)	novemlineatus
		Hygrotus (Coelambus)	parallellogrammus
		Hydroporus	
		Hydroporus	angustatus
		Hydroporus	necopinatus
		Hydroporus	discretus
		Hydroporus	elongatulus
		Hydroporus	erythrocephalus
		Hydroporus	ferrugineus
		Hydroporus	glabriusculus
		Hydroporus	gyllenhalii
		Hydroporus	incognitus
		Hydroporus	longicornis
		Hydroporus	longulus
		Hydroporus	marginatus
		Hydroporus	melanarius
		Hydroporus	memnonius
		Hydroporus	morio
		Hydroporus	neglectus
		Hydroporus	nigrita
		Hydroporus	obscurus
		Hydroporus	obsoletus
		Hydroporus	palustris
		Hydroporus	planus
		Hydroporus	pubescens
		Hydroporus	rufifrons
		Hydroporus	scalesianus
		Hydroporus	striola
		Hydroporus	tessellatus
		Hydroporus	tristis
		Hydroporus	umbrosus
		Stictonectes	
		Stictonectes	lepidus
		Graptodytes	
		Graptodytes	bilineatus
		Graptodytes	flavipes
		Graptodytes	granularis
		Graptodytes	pictus
		Porhydrus	
		Porhydrus	lineatus
		Deronectes	
		Deronectes	latus
		Nebrioporus	
		Nebrioporus (Nebrioporus)	
		Nebrioporus (Nebrioporus)	assimilis
		Nebrioporus (Nebrioporus)	depressus
		Nebrioporus (Nebrioporus)	elegans
		Nebrioporus	depressus group
		Nebrioporus (Zimmermannius)	
		Nebrioporus (Zimmermannius)	canaliculatus
		Stictotarsus	
		Stictotarsus	duodecimpustulatus
		Stictotarsus	multilineatus
		Oreodytes	
		Oreodytes	davisii
		Oreodytes	sanmarkii
		Oreodytes	septentrionalis
		Oreodytes	alpinus
		Scarodytes	
		Scarodytes	halensis
		Laccornis	
		Laccornis	oblongus
		Liopterus	
		Liopterus	haemorrhoidalis
		Platambus	
		Platambus	maculatus
		Agabus	
		Agabus (Acatodes)	
		Agabus (Acatodes)	arcticus
		Agabus (Acatodes)	congener
		Agabus (Acatodes)	sturmii
		Agabus (Agabus)	
		Agabus (Agabus)	labiatus
		Agabus (Agabus)	uliginosus
		Agabus (Agabus)	undulatus
